reward,pooling_nodes,dataset,num_layers,K,pooling_edges,seed,conv,id,pool
0.7294685990338164,0.8,NCI109,5,3,1,55,LiCheb,wQcrn,LookHops
0.8022988505747126,0.8,Mutagenicity,5,3,1,55,LiCheb,zjWVC,LookHops
0.26666666666666666,0.8,ENZYMES,5,3,1,55,LiCheb,ydH87,LookHops
0.6528735632183909,0.8,FRANKENSTEIN,5,3,1,55,LiCheb,TCMtq,LookHops
0.8319327731092437,0.8,DD,5,3,1,66,LiCheb,FECkO,LookHops
0.6689655172413793,0.8,FRANKENSTEIN,5,3,1,66,LiCheb,KCiBy,LookHops
0.7566909975669099,0.8,NCI1,5,3,1,66,LiCheb,IFZ48,LookHops
0.7584541062801933,0.8,NCI109,5,3,1,66,LiCheb,GsLB1,LookHops
0.7977011494252874,0.8,Mutagenicity,5,3,1,66,LiCheb,hvYXi,LookHops
0.5,0.8,ENZYMES,5,3,1,66,LiCheb,RUUGo,LookHops
0.6735632183908046,0.8,FRANKENSTEIN,5,3,1,66,LiCheb,Jd74q,LookHops
0.7310924369747899,0.8,DD,5,3,1,77,LiCheb,ftvM4,LookHops
0.6413793103448275,0.8,FRANKENSTEIN,5,3,1,77,LiCheb,C5jhf,LookHops
0.7858880778588808,0.8,NCI1,5,3,1,77,LiCheb,B9Onv,LookHops
0.7246376811594203,0.8,NCI109,5,3,1,77,LiCheb,c4f48,LookHops
0.7655172413793103,0.8,Mutagenicity,5,3,1,77,LiCheb,y6YZK,LookHops
0.36666666666666664,0.8,ENZYMES,5,3,1,77,LiCheb,yl3QB,LookHops
0.632183908045977,0.8,FRANKENSTEIN,5,3,1,77,LiCheb,UasWv,LookHops
0.7983193277310925,0.8,DD,5,3,1,88,LiCheb,tefIj,LookHops
0.6597701149425287,0.8,FRANKENSTEIN,5,3,1,88,LiCheb,DiRHR,LookHops
0.7688564476885644,0.8,NCI1,5,3,1,88,LiCheb,PSC7d,LookHops
0.7922705314009661,0.8,NCI109,5,3,1,88,LiCheb,cMqPm,LookHops
0.7540229885057471,0.8,Mutagenicity,5,3,1,88,LiCheb,Gr0nN,LookHops
0.3,0.8,ENZYMES,5,3,1,88,LiCheb,vzZyn,LookHops
0.6597701149425287,0.8,FRANKENSTEIN,5,3,1,88,LiCheb,qBMDs,LookHops
0.7563025210084033,0.8,DD,5,3,1,99,LiCheb,jgRlp,LookHops
0.6367816091954023,0.8,FRANKENSTEIN,5,3,1,99,LiCheb,bVlIJ,LookHops
0.7907542579075426,0.8,NCI1,5,3,1,99,LiCheb,pCaOA,LookHops
0.785024154589372,0.8,NCI109,5,3,1,99,LiCheb,vb4vx,LookHops
0.7586206896551724,0.8,Mutagenicity,5,3,1,99,LiCheb,Ceu9f,LookHops
0.2,0.8,ENZYMES,5,3,1,99,LiCheb,Yb3ww,LookHops
0.639080459770115,0.8,FRANKENSTEIN,5,3,1,99,LiCheb,pwLZJ,LookHops
0.7983193277310925,0.8,DD,5,3,1,110,LiCheb,UrPRD,LookHops
0.6482758620689655,0.8,FRANKENSTEIN,5,3,1,110,LiCheb,vFxqh,LookHops
0.7931873479318735,0.8,NCI1,5,3,1,110,LiCheb,KC0QE,LookHops
0.8068965517241379,0.8,Mutagenicity,5,3,1,110,LiCheb,wK5xK,LookHops
0.2833333333333333,0.8,ENZYMES,5,3,1,110,LiCheb,wmRZM,LookHops
0.6620689655172414,0.8,FRANKENSTEIN,5,3,1,110,LiCheb,ADPHI,LookHops
0.680672268907563,0.9,DD,5,3,1,11,LiCheb,jaxeF,LookHops
0.6505747126436782,0.9,FRANKENSTEIN,5,3,1,11,LiCheb,ive9F,LookHops
0.732360097323601,0.9,NCI1,5,3,1,11,LiCheb,gTtI8,LookHops
0.7584541062801933,0.9,NCI109,5,3,1,11,LiCheb,JZbWl,LookHops
0.7724137931034483,0.9,Mutagenicity,5,3,1,11,LiCheb,fncyW,LookHops
0.38333333333333336,0.9,ENZYMES,5,3,1,11,LiCheb,g6vQU,LookHops
0.6482758620689655,0.9,FRANKENSTEIN,5,3,1,11,LiCheb,vcDOq,LookHops
0.8151260504201681,0.9,DD,5,3,1,22,LiCheb,BtZSp,LookHops
0.6505747126436782,0.9,FRANKENSTEIN,5,3,1,22,LiCheb,qiAnr,LookHops
0.7931873479318735,0.9,NCI1,5,3,1,22,LiCheb,yxT6P,LookHops
0.7367149758454107,0.9,NCI109,5,3,1,22,LiCheb,FiVME,LookHops
0.7977011494252874,0.9,Mutagenicity,5,3,1,22,LiCheb,kNUWO,LookHops
0.36666666666666664,0.9,ENZYMES,5,3,1,22,LiCheb,Bd99g,LookHops
0.6620689655172414,0.9,FRANKENSTEIN,5,3,1,22,LiCheb,dTows,LookHops
0.7478991596638656,0.9,DD,5,3,1,33,LiCheb,VZyvQ,LookHops
0.6735632183908046,0.9,FRANKENSTEIN,5,3,1,33,LiCheb,l8DqJ,LookHops
0.7761557177615572,0.9,NCI1,5,3,1,33,LiCheb,XpW2B,LookHops
0.748792270531401,0.9,NCI109,5,3,1,33,LiCheb,B8cph,LookHops
0.774712643678161,0.9,Mutagenicity,5,3,1,33,LiCheb,FtuYb,LookHops
0.2833333333333333,0.9,ENZYMES,5,3,1,33,LiCheb,cRwcS,LookHops
0.6505747126436782,0.9,FRANKENSTEIN,5,3,1,33,LiCheb,CmfQK,LookHops
0.7899159663865546,0.9,DD,5,3,1,44,LiCheb,vLAuP,LookHops
0.6045977011494252,0.9,FRANKENSTEIN,5,3,1,44,LiCheb,AhyNI,LookHops
0.781021897810219,0.9,NCI1,5,3,1,44,LiCheb,bqwCS,LookHops
0.7536231884057971,0.9,NCI109,5,3,1,44,LiCheb,cy2i2,LookHops
0.8068965517241379,0.9,Mutagenicity,5,3,1,44,LiCheb,MH1mL,LookHops
0.5,0.9,ENZYMES,5,3,1,44,LiCheb,Pd8ub,LookHops
0.6045977011494252,0.9,FRANKENSTEIN,5,3,1,44,LiCheb,eSPp2,LookHops
0.7058823529411765,0.9,DD,5,3,1,55,LiCheb,hdhQ3,LookHops
0.6505747126436782,0.9,FRANKENSTEIN,5,3,1,55,LiCheb,u2ZnZ,LookHops
0.7956204379562044,0.9,NCI1,5,3,1,55,LiCheb,tfZpZ,LookHops
0.7608695652173914,0.9,NCI109,5,3,1,55,LiCheb,MwBTC,LookHops
0.8137931034482758,0.9,Mutagenicity,5,3,1,55,LiCheb,jFVR7,LookHops
0.3,0.9,ENZYMES,5,3,1,55,LiCheb,YljBK,LookHops
0.6574712643678161,0.9,FRANKENSTEIN,5,3,1,55,LiCheb,RhWtP,LookHops
0.8319327731092437,0.9,DD,5,3,1,66,LiCheb,m741F,LookHops
0.6482758620689655,0.9,FRANKENSTEIN,5,3,1,66,LiCheb,MtX4o,LookHops
0.7737226277372263,0.9,NCI1,5,3,1,66,LiCheb,V1WUX,LookHops
0.7318840579710145,0.9,NCI109,5,3,1,66,LiCheb,E8go9,LookHops
0.7701149425287356,0.9,Mutagenicity,5,3,1,66,LiCheb,VfdXy,LookHops
0.31666666666666665,0.9,ENZYMES,5,3,1,66,LiCheb,WzNpT,LookHops
0.6528735632183909,0.9,FRANKENSTEIN,5,3,1,66,LiCheb,tBEog,LookHops
0.7226890756302521,0.9,DD,5,3,1,77,LiCheb,XzVED,LookHops
0.632183908045977,0.9,FRANKENSTEIN,5,3,1,77,LiCheb,TwjK2,LookHops
0.805352798053528,0.9,NCI1,5,3,1,77,LiCheb,OQNxl,LookHops
0.7801932367149759,0.9,NCI109,5,3,1,77,LiCheb,PrlpR,LookHops
0.7793103448275862,0.9,Mutagenicity,5,3,1,77,LiCheb,hF481,LookHops
0.48333333333333334,0.9,ENZYMES,5,3,1,77,LiCheb,UGD2F,LookHops
0.6367816091954023,0.9,FRANKENSTEIN,5,3,1,77,LiCheb,Q8aIO,LookHops
0.7899159663865546,0.9,DD,5,3,1,88,LiCheb,kZc1o,LookHops
0.6528735632183909,0.9,FRANKENSTEIN,5,3,1,88,LiCheb,ZqHtB,LookHops
0.7469586374695864,0.9,NCI1,5,3,1,88,LiCheb,CZQLS,LookHops
0.7971014492753623,0.9,NCI109,5,3,1,88,LiCheb,mWH3G,LookHops
0.7655172413793103,0.9,Mutagenicity,5,3,1,88,LiCheb,rSixj,LookHops
0.3,0.9,ENZYMES,5,3,1,88,LiCheb,rNSmS,LookHops
0.664367816091954,0.9,FRANKENSTEIN,5,3,1,88,LiCheb,gQZ8A,LookHops
0.6890756302521008,0.9,DD,5,3,1,99,LiCheb,omW7F,LookHops
0.6413793103448275,0.9,FRANKENSTEIN,5,3,1,99,LiCheb,dGbv4,LookHops
0.7420924574209246,0.9,NCI1,5,3,1,99,LiCheb,flnBx,LookHops
0.7705314009661836,0.9,NCI109,5,3,1,99,LiCheb,v6moF,LookHops
0.7839080459770115,0.9,Mutagenicity,5,3,1,99,LiCheb,yveMa,LookHops
0.23333333333333334,0.9,ENZYMES,5,3,1,99,LiCheb,asGFh,LookHops
0.6482758620689655,0.9,FRANKENSTEIN,5,3,1,99,LiCheb,C09Xk,LookHops
0.7899159663865546,0.9,DD,5,3,1,110,LiCheb,HAXlt,LookHops
0.6597701149425287,0.9,FRANKENSTEIN,5,3,1,110,LiCheb,XaSr3,LookHops
0.7980535279805353,0.9,NCI1,5,3,1,110,LiCheb,Oljms,LookHops
0.7705314009661836,0.9,NCI109,5,3,1,110,LiCheb,N39NP,LookHops
0.8091954022988506,0.9,Mutagenicity,5,3,1,110,LiCheb,Nt3D8,LookHops
0.38333333333333336,0.9,ENZYMES,5,3,1,110,LiCheb,kwwLo,LookHops
0.6436781609195402,0.9,FRANKENSTEIN,5,3,1,110,LiCheb,KlCgv,LookHops
